"ID","sex","birthday","natalPride","lastSeenDate","lastSeenStatus","deathOccasion","captureOccasion","captureDate","captureBegin","captureNorth","captureEast","season","year","habitat","habitatCode","age","stage","stageNb","group","survival","reproduction","reproStage","cubs","nb_af_pride","coal_size","nb_nm_coal_hr"
"ID1327","M","2012-05-15","YT","2014-01-19",NA,NA,57,"2012-11-15","06:50:00",9732780,714130,"wet",2013,"woodland",1,7,"J",12,"GRP300",1,NA,NA,NA,7,NA,0
"ID1328","M","2012-05-15","YT","2014-01-10",NA,NA,57,"2012-11-15","06:50:00",9732780,714130,"wet",2013,"woodland",1,7,"J",12,"GRP300",1,NA,NA,NA,7,NA,0
"ID1329","F","2008-10-15","YT",NA,NA,NA,57,"2012-11-15","06:50:00",9732780,714130,"wet",2013,"woodland",1,50,"AF",3,"GRP300",1,1,"NR",NA,7,NA,0
"ID1336","F","2002-08-15","YT",NA,NA,NA,57,"2012-11-15","06:50:00",9732780,714130,"wet",2013,"woodland",1,124,"AF",3,"GRP300",1,NA,"RAF_2",NA,7,NA,0
"ID1338","F","2006-04-15","YT",NA,NA,NA,57,"2012-11-15","06:50:00",9732780,714130,"wet",2013,"woodland",1,80,"AF",3,"GRP300",1,NA,"RAF_2",NA,7,NA,0
"ID1324","F","2012-01-15","YT",NA,NA,NA,57,"2012-11-15","06:14:00",9731710,715070,"wet",2013,"woodland",1,11,"J",12,"GRP300",1,NA,NA,NA,7,NA,0
"ID247","M","2006-01-15","UNK",NA,NA,NA,57,"2012-11-15","10:55:00",9731050,714900,"wet",2013,"woodland",1,83,"RM",9,"GRP74",1,NA,NA,NA,7,4,0
"ID1062","M","2006-01-15","UNK",NA,NA,NA,57,"2012-11-15","10:55:00",9731050,714900,"wet",2013,"woodland",1,83,"RM",9,"GRP74",1,NA,NA,NA,7,4,0
"ID369","M","2006-01-15","UNK",NA,NA,NA,57,"2012-11-15","12:35:00",9732740,709730,"wet",2013,"woodland",1,83,"RM",9,"GRP74",1,NA,NA,NA,7,4,0
"ID1268","M","2006-01-15","UNK",NA,NA,NA,57,"2012-11-15","12:35:00",9732740,709730,"wet",2013,"woodland",1,83,"RM",9,"GRP74",1,NA,NA,NA,7,4,0
"ID197","F","2012-01-15","ZK",NA,NA,NA,57,"2012-11-15","11:34:00",9707930,726030,"wet",2013,"grassland",0,11,"J",12,"GRP304",1,NA,NA,NA,2,NA,0
"ID220","F","2006-08-15","CV",NA,NA,NA,57,"2012-11-15","11:34:00",9707930,726030,"wet",2013,"grassland",0,76,"AF",3,"GRP304",1,NA,"RAF_2",NA,2,NA,0
"ID222","F","2006-08-15","CV",NA,NA,NA,57,"2012-11-15","11:34:00",9707930,726030,"wet",2013,"grassland",0,76,"AF",3,"GRP304",1,0,"NR",NA,2,NA,0
"ID36","F","2001-01-15","BF","2014-07-04",NA,NA,58,"2013-06-15","16:08:00",9737040,720750,"dry",2013,"woodland",1,150,"AF",3,"GRP16",1,0,"NR",NA,2,NA,0
"ID48","F","2007-02-15","BF",NA,NA,NA,58,"2013-06-15","15:45:00",9713570,737900,"dry",2013,"grassland",0,77,"AF",3,"GRP16",1,0,"NR",NA,2,NA,0
"ID817","F","2011-04-15","PN",NA,NA,NA,58,"2013-06-15","18:50:00",9726450,707170,"dry",2013,"grassland",0,27,"AF",3,"GRP43",1,0,"NR",NA,1,NA,0
"ID196","F","2009-07-15","CV",NA,NA,NA,58,"2013-06-15","13:35:00",9712570,723530,"dry",2013,"grassland",0,48,"AF",3,"GRP52",1,NA,"RAF_1",NA,7,NA,0
"ID943","M","2004-06-15","S#",NA,NA,NA,58,"2013-06-15","13:54:00",9715560,723810,"dry",2013,"woodland",1,109,"RM",9,"GRP261",1,NA,NA,NA,5,4,0
"ID192","F","1999-03-15","CV",NA,NA,NA,58,"2013-06-15","14:27:00",9714650,722740,"dry",2013,"grassland",0,172,"AF",3,"GRP52",1,0,"NR",NA,7,NA,0
"ID201","M","2012-02-15","CV",NA,NA,NA,58,"2013-06-15","14:27:00",9714650,722740,"dry",2013,"grassland",0,17,"SA1",1,"GRP52",1,NA,NA,NA,7,NA,0
"ID942","M","2004-06-15","S#",NA,NA,NA,58,"2013-06-15","14:48:00",9714870,722630,"dry",2013,"grassland",0,109,"RM",9,"GRP261",1,NA,NA,NA,5,4,0
"ID211","F","2001-04-15","CV",NA,NA,NA,58,"2013-06-15","14:48:00",9714870,722630,"dry",2013,"grassland",0,147,"AF",3,"GRP52",1,1,"NR",0,7,NA,0
"ID226","F","2009-02-15","CV",NA,NA,NA,58,"2013-06-15","11:22:00",9716900,721340,"dry",2013,"grassland",0,53,"AF",3,"GRP52",1,0,"NR",NA,7,NA,0
"ID227","F","2009-03-15","CV",NA,NA,NA,58,"2013-06-15","11:22:00",9716900,721340,"dry",2013,"grassland",0,52,"AF",3,"GRP52",1,0,"NR",NA,7,NA,0
"ID224","F","2008-06-15","CV",NA,NA,NA,58,"2013-06-15","11:43:00",9715780,723200,"dry",2013,"grassland",0,61,"AF",3,"GRP52",1,NA,"RAF_2",NA,7,NA,0
"ID198","F","2012-02-15","CV",NA,NA,NA,58,"2013-06-15","15:56:00",9715586,723088,"dry",2013,"grassland",0,17,"SA1",1,"GRP52",1,NA,NA,NA,7,NA,0
"ID199","M","2012-02-15","CV",NA,NA,NA,58,"2013-06-15","15:56:00",9715586,723088,"dry",2013,"grassland",0,17,"SA1",1,"GRP52",1,NA,NA,NA,7,NA,0
"ID200","F","2012-02-15","CV",NA,NA,NA,58,"2013-06-15","15:56:00",9715586,723088,"dry",2013,"grassland",0,17,"SA1",1,"GRP52",1,NA,NA,NA,7,NA,0
"ID228","F","2009-03-15","CV",NA,NA,NA,58,"2013-06-15","16:10:00",9723380,717503,"dry",2013,"grassland",0,52,"AF",3,"GRP52",1,NA,"NR",0,7,NA,0
"ID946","M","2004-08-15","S#",NA,NA,NA,58,"2013-06-15","12:55:00",9718920,724700,"dry",2013,"grassland",0,107,"RM",9,"GRP261",1,NA,NA,NA,5,4,0
"ID202","M","2012-07-15","CV",NA,NA,NA,58,"2013-06-15","12:36:00",9719930,721800,"dry",2013,"grassland",0,12,"J",12,"GRP52",1,NA,NA,NA,7,NA,0
"ID945","M","2004-08-15","S#",NA,NA,NA,58,"2013-06-15","16:08:00",9715230,725320,"dry",2013,"grassland",0,107,"RM",9,"GRP261",1,NA,NA,NA,5,4,0
"ID203","M","2012-07-15","CV",NA,NA,NA,58,"2013-06-15","16:08:00",9715230,725320,"dry",2013,"grassland",0,12,"J",12,"GRP52",1,NA,NA,NA,7,NA,0
"ID241","F","2003-07-15","EP",NA,NA,NA,58,"2013-06-15","14:09:00",9715760,716060,"dry",2013,"grassland",0,120,"AF",3,"GRP71",1,0,"NR",NA,2,NA,0
"ID244","F","2004-04-15","EP",NA,NA,NA,58,"2013-06-15","14:09:00",9715760,716060,"dry",2013,"grassland",0,111,"AF",3,"GRP71",1,0,"NR",NA,2,NA,0
"ID897","F","2009-04-15","S#",NA,NA,NA,58,"2013-06-15","09:47:00",9700060,711600,"dry",2013,"grassland",0,51,"AF",3,"GRP88",1,0,"NR",NA,8,NA,0
"ID892","F","2009-04-15","S#",NA,NA,NA,58,"2013-06-15","10:13:00",9698960,709750,"dry",2013,"grassland",0,51,"AF",3,"GRP88",1,0,"NR",NA,8,NA,0
"ID894","F","2009-04-15","S#",NA,NA,NA,58,"2013-06-15","10:13:00",9698960,709750,"dry",2013,"grassland",0,51,"AF",3,"GRP88",1,0,"NR",NA,8,NA,0
"ID898","F","2009-04-15","S#",NA,NA,NA,58,"2013-06-15","10:13:00",9698960,709750,"dry",2013,"grassland",0,51,"AF",3,"GRP88",1,0,"NR",NA,8,NA,0
"ID899","F","2009-04-15","S#",NA,NA,NA,58,"2013-06-15","10:13:00",9698960,709750,"dry",2013,"grassland",0,51,"AF",3,"GRP88",1,0,"NR",NA,8,NA,0
"ID1079","M","2006-05-15","SS",NA,NA,NA,58,"2013-06-15","11:40:00",9699320,710410,"dry",2013,"grassland",0,86,"RM",9,"GRP249",1,NA,NA,NA,8,3,0
"ID1081","M","2006-05-15","SS",NA,NA,NA,58,"2013-06-15","11:40:00",9699320,710410,"dry",2013,"grassland",0,86,"RM",9,"GRP249",1,NA,NA,NA,8,3,0
"ID903","F","2009-04-15","S#",NA,NA,NA,58,"2013-06-15","08:32:00",9697010,708490,"dry",2013,"grassland",0,51,"AF",3,"GRP88",1,0,"NR",NA,8,NA,0
"ID904","F","2009-07-15","S#",NA,NA,NA,58,"2013-06-15","08:32:00",9697010,708490,"dry",2013,"grassland",0,48,"AF",3,"GRP88",1,0,"NR",NA,8,NA,0
"ID900","F","2009-04-15","S#",NA,NA,NA,58,"2013-06-15","15:27:00",9695880,707460,"dry",2013,"grassland",0,51,"AF",3,"GRP88",1,0,"NR",NA,8,NA,0
"ID891","M","2009-04-15","S#",NA,NA,NA,58,"2013-06-15","14:23:00",9702210,708530,"dry",2013,"grassland",0,51,"RM",9,"GRP249",1,NA,NA,NA,8,3,0
"ID638","F","2007-01-15","MM",NA,NA,NA,58,"2013-06-15","12:40:00",9723350,700060,"dry",2013,"grassland",0,78,"AF",3,"GRP101",1,NA,"RAF_4",NA,2,NA,0
"ID640","M","2010-09-15","HL",NA,NA,NA,58,"2013-06-15","12:40:00",9723350,700060,"dry",2013,"grassland",0,34,"YM2",5,"GRP101",1,NA,NA,NA,2,NA,0
"ID563","F","2003-09-15","MM",NA,NA,NA,58,"2013-06-15","12:48:00",9723690,700330,"dry",2013,"grassland",0,118,"AF",3,"GRP101",1,NA,"RAF_1",NA,2,NA,0
"ID304","M","2011-10-15","HL",NA,NA,NA,58,"2013-06-15","09:38:00",9725480,701570,"dry",2013,"grassland",0,21,"SA2",2,"GRP101",1,NA,NA,NA,2,NA,0
"ID305","M","2012-12-15","HL",NA,NA,NA,58,"2013-06-15","09:38:00",9725480,701570,"dry",2013,"grassland",0,7,"J",12,"GRP101",1,NA,NA,NA,2,NA,0
"ID306","M","2012-12-15","HL",NA,NA,NA,58,"2013-06-15","09:38:00",9725480,701570,"dry",2013,"grassland",0,7,"J",12,"GRP101",1,NA,NA,NA,2,NA,0
"ID1066","M","2008-03-15","UNK",NA,NA,NA,58,"2013-06-15","08:19:00",9723330,700070,"dry",2013,"grassland",0,64,"RM",9,"GRP177",1,NA,NA,NA,1,2,0
"ID711","M","2007-07-15","UNK",NA,NA,NA,58,"2013-06-15","11:00:00",9723290,700053,"dry",2013,"grassland",0,72,"RM",9,"GRP177",1,NA,NA,NA,1,2,0
"ID318","F","2003-02-15","JK",NA,NA,NA,58,"2013-06-15","13:29:00",9717070,714020,"dry",2013,"grassland",0,125,"AF",3,"GRP111",1,0,"NR",NA,4,NA,0
"ID324","F","2011-06-15","JK",NA,NA,NA,58,"2013-06-15","13:29:00",9717070,714020,"dry",2013,"grassland",0,25,"AF",3,"GRP111",1,0,"NR",NA,4,NA,0
"ID325","M","2011-06-15","JK",NA,NA,NA,58,"2013-06-15","13:29:00",9717070,714020,"dry",2013,"grassland",0,25,"YM1",4,"GRP111",1,NA,NA,NA,4,NA,0
"ID13","M","2006-01-15","UNK",NA,NA,NA,58,"2013-06-15","07:55:00",9719080,712310,"dry",2013,"grassland",0,90,"RM",9,"GRP9",1,NA,NA,NA,4,2,0
"ID1277","M","2006-01-15","UNK",NA,NA,NA,58,"2013-06-15","07:55:00",9719080,712310,"dry",2013,"grassland",0,90,"RM",9,"GRP9",1,NA,NA,NA,4,2,0
"ID322","F","2005-05-15","JK",NA,NA,NA,58,"2013-06-15","12:46:00",9719240,712480,"dry",2013,"grassland",0,98,"AF",3,"GRP111",1,NA,"NR",0,4,NA,0
"ID835","F","1996-04-15","PN","2013-08-07",NA,NA,58,"2013-06-15","13:13:00",9717230,713670,"dry",2013,"grassland",0,207,"AF",3,"GRP111",0,NA,NA,NA,4,NA,0
"ID351","F","2005-01-15","KB",NA,NA,NA,58,"2013-06-15","09:21:00",9717020,736280,"dry",2013,"woodland",1,102,"AF",3,"GRP120",1,0,"NR",NA,5,NA,0
"ID363","F","2009-03-15","KB",NA,NA,NA,58,"2013-06-15","09:21:00",9717020,736280,"dry",2013,"woodland",1,52,"AF",3,"GRP120",1,NA,"NR",2,5,NA,0
"ID362","F","2008-07-15","KB",NA,NA,NA,58,"2013-06-15","07:08:00",9716880,731630,"dry",2013,"woodland",1,60,"AF",3,"GRP120",1,0,"NR",NA,5,NA,0
"ID357","F","2005-01-15","KB",NA,NA,NA,58,"2013-06-15","07:34:00",9717180,734180,"dry",2013,"woodland",1,102,"AF",3,"GRP120",1,NA,"NR",2,5,NA,0
"ID354","F","2005-01-15","KB",NA,NA,NA,58,"2013-06-15","15:23:00",9717398,735817,"dry",2013,"woodland",1,102,"AF",3,"GRP120",1,0,"NR",NA,5,NA,0
"ID391","F","2004-01-15","LL",NA,NA,NA,58,"2013-06-15","14:18:00",9731740,719730,"dry",2013,"woodland",1,114,"AF",3,"GRP129",1,0,"NR",NA,5,NA,0
"ID394","F","2004-04-15","LL",NA,NA,NA,58,"2013-06-15","14:18:00",9731740,719730,"dry",2013,"woodland",1,111,"AF",3,"GRP129",1,0,"NR",NA,5,NA,0
"ID396","F","2004-04-15","LL",NA,NA,NA,58,"2013-06-15","14:18:00",9731740,719730,"dry",2013,"woodland",1,111,"AF",3,"GRP129",1,0,"NR",NA,5,NA,0
"ID421","M","2010-03-15","LL","2014-01-10",NA,NA,58,"2013-06-15","14:43:00",9730700,717680,"dry",2013,"woodland",1,40,"YM3",6,"GRP129",1,NA,NA,NA,5,NA,0
"ID422","M","2010-03-15","LL","2014-01-10",NA,NA,58,"2013-06-15","14:43:00",9730700,717680,"dry",2013,"woodland",1,40,"YM3",6,"GRP129",1,NA,NA,NA,5,NA,0
"ID423","F","2010-09-15","LL",NA,NA,NA,58,"2013-06-15","14:43:00",9730700,717680,"dry",2013,"woodland",1,34,"AF",3,"GRP129",1,0,"NR",NA,5,NA,0
"ID419","M","2010-03-15","LL","2014-01-10",NA,NA,58,"2013-06-15","08:24:00",9731030,717570,"dry",2013,"woodland",1,40,"YM3",6,"GRP129",1,NA,NA,NA,5,NA,0
"ID420","F","2010-03-15","LL",NA,NA,NA,58,"2013-06-15","10:32:00",9737270,722330,"dry",2013,"woodland",1,40,"AF",3,"GRP129",1,0,"NR",NA,5,NA,0
"ID424","M","2010-09-15","LL","2014-01-10",NA,NA,58,"2013-06-15","10:32:00",9737270,722330,"dry",2013,"woodland",1,34,"YM2",5,"GRP129",1,NA,NA,NA,5,NA,0
"ID425","M","2010-10-15","LL","2014-01-10",NA,NA,58,"2013-06-15","10:32:00",9737270,722330,"dry",2013,"woodland",1,33,"YM2",5,"GRP129",1,NA,NA,NA,5,NA,0
"ID810","F","2009-03-15","PN",NA,NA,NA,58,"2013-06-15","10:20:00",9709740,700410,"dry",2013,"grassland",0,52,"AF",3,"GRP136",1,0,"NR",NA,7,NA,0
"ID813","F","2009-06-15","PN",NA,NA,NA,58,"2013-06-15","10:20:00",9709740,700410,"dry",2013,"grassland",0,49,"AF",3,"GRP136",1,NA,"RAF_1",NA,7,NA,0
"ID1083","M","2006-09-15","SS",NA,NA,NA,58,"2013-06-15","16:29:00",9709590,699230,"dry",2013,"grassland",0,82,"RM",9,"GRP250",1,NA,NA,NA,7,1,0
"ID812","F","2009-06-15","PN",NA,NA,NA,58,"2013-06-15","16:37:00",9709700,699660,"dry",2013,"grassland",0,49,"AF",3,"GRP136",1,NA,"RAF_1",NA,7,NA,0
"ID815","F","2009-08-15","PN",NA,NA,NA,58,"2013-06-15","16:37:00",9709700,699660,"dry",2013,"grassland",0,47,"AF",3,"GRP136",1,0,"NR",NA,7,NA,0
"ID814","F","2009-06-15","PN",NA,NA,NA,58,"2013-06-15","10:35:00",9709780,700330,"dry",2013,"grassland",0,49,"AF",3,"GRP136",1,0,"NR",NA,7,NA,0
"ID809","F","2009-03-15","PN",NA,NA,NA,58,"2013-06-15","07:16:00",9711100,702320,"dry",2013,"grassland",0,52,"AF",3,"GRP136",1,NA,"RAF_1",NA,7,NA,0
"ID488","M","2012-09-15","LY",NA,NA,NA,58,"2013-06-15","18:26:00",9709910,699790,"dry",2013,"grassland",0,10,"J",12,"GRP136",1,NA,NA,NA,7,NA,0
"ID797","F","2003-02-15","PN",NA,NA,NA,58,"2013-06-15","18:26:00",9709910,699790,"dry",2013,"grassland",0,125,"AF",3,"GRP136",1,NA,"RAF_2",NA,7,NA,0
"ID534","F","2012-10-15","MH",NA,NA,NA,58,"2013-06-15","09:58:00",9723870,697240,"dry",2013,"grassland",0,9,"J",12,"GRP143",1,NA,NA,NA,1,NA,0
"ID535","F","2012-10-15","MH",NA,NA,NA,58,"2013-06-15","09:58:00",9723870,697240,"dry",2013,"grassland",0,9,"J",12,"GRP143",1,NA,NA,NA,1,NA,0
"ID553","F","2002-09-15","MH",NA,NA,NA,58,"2013-06-15","09:58:00",9723870,697240,"dry",2013,"grassland",0,130,"AF",3,"GRP143",1,NA,"RAF_1",NA,1,NA,0
"ID549","F","1999-05-15","MH","2014-04-06","D",60,58,"2013-06-15","18:40:00",9724393,701190,"dry",2013,"grassland",0,170,"AF",3,"GRP160",1,NA,"RAF_4",NA,3,NA,0
"ID637","F","2011-07-15","MM",NA,NA,NA,58,"2013-06-15","18:40:00",9724393,701190,"dry",2013,"grassland",0,24,"SA2",2,"GRP160",1,NA,NA,NA,3,NA,0
"ID641","F","2011-03-15","MM",NA,NA,NA,58,"2013-06-15","18:40:00",9724393,701190,"dry",2013,"grassland",0,28,"AF",3,"GRP160",1,0,"NR",NA,3,NA,0
"ID589","F","2007-05-15","MK",NA,NA,NA,58,"2013-06-15","15:29:00",9719930,710470,"dry",2013,"grassland",0,74,"AF",3,"GRP152",1,NA,"NR",3,4,NA,0
"ID595","M","2012-06-15","MK",NA,NA,NA,58,"2013-06-15","15:29:00",9719930,710470,"dry",2013,"grassland",0,13,"SA1",1,"GRP152",1,NA,NA,NA,4,NA,0
"ID596","M","2012-06-15","MK",NA,NA,NA,58,"2013-06-15","15:29:00",9719930,710470,"dry",2013,"grassland",0,13,"SA1",1,"GRP152",1,NA,NA,NA,4,NA,0
"ID597","M","2012-10-15","MK",NA,NA,NA,58,"2013-06-15","15:29:00",9719930,710470,"dry",2013,"grassland",0,9,"J",12,"GRP152",1,NA,NA,NA,4,NA,0
"ID598","F","2012-10-15","MK",NA,NA,NA,58,"2013-06-15","15:29:00",9719930,710470,"dry",2013,"grassland",0,9,"J",12,"GRP152",1,NA,NA,NA,4,NA,0
"ID628","F","2002-03-15","MK",NA,NA,NA,58,"2013-06-15","15:29:00",9719930,710470,"dry",2013,"grassland",0,136,"AF",3,"GRP152",1,NA,"RAF_3",NA,4,NA,0
"ID593","F","2008-07-15","MK",NA,NA,NA,58,"2013-06-15","15:43:00",9719820,710010,"dry",2013,"grassland",0,60,"AF",3,"GRP152",1,NA,"RAF_2",NA,4,NA,0
"ID591","F","2008-05-15","MK",NA,NA,NA,58,"2013-06-15","07:09:00",9720240,709900,"dry",2013,"grassland",0,62,"AF",3,"GRP152",1,NA,"RAF_1",NA,4,NA,0
"ID552","F","1999-06-15","MH",NA,NA,NA,58,"2013-06-15","07:41:00",9721670,697960,"dry",2013,"grassland",0,169,"AF",3,"GRP160",1,0,"NR",NA,3,NA,0
"ID329","M","2007-03-15","UNK",NA,NA,NA,58,"2013-06-15","08:00:00",9721150,697990,"dry",2013,"grassland",0,76,"RM",9,"GRP115",1,NA,NA,NA,3,1,0
"ID557","F","2003-02-15","MH",NA,NA,NA,58,"2013-06-15","12:14:00",9723020,706960,"dry",2013,"grassland",0,125,"AF",3,"GRP168",1,NA,"RAF_3",NA,7,NA,0
"ID560","F","2003-02-15","MH",NA,NA,NA,58,"2013-06-15","12:14:00",9723020,706960,"dry",2013,"grassland",0,125,"AF",3,"GRP168",1,NA,"RAF_3",NA,7,NA,0
"ID680","F","2012-01-15","MY",NA,NA,NA,58,"2013-06-15","12:14:00",9723020,706960,"dry",2013,"grassland",0,18,"SA1",1,"GRP168",1,NA,NA,NA,7,NA,0
"ID681","M","2012-01-15","MY","2014-03-23",NA,NA,58,"2013-06-15","12:14:00",9723020,706960,"dry",2013,"grassland",0,18,"SA1",1,"GRP168",1,NA,NA,NA,7,NA,0
"ID682","M","2012-04-15","MY","2014-05-01",NA,NA,58,"2013-06-15","12:14:00",9723020,706960,"dry",2013,"grassland",0,15,"SA1",1,"GRP168",1,NA,NA,NA,7,NA,0
"ID684","M","2012-04-15","MY",NA,NA,NA,58,"2013-06-15","12:14:00",9723020,706960,"dry",2013,"grassland",0,15,"SA1",1,"GRP168",1,NA,NA,NA,7,NA,0
"ID685","M","2012-04-15","MY","2014-03-23",NA,NA,58,"2013-06-15","12:14:00",9723020,706960,"dry",2013,"grassland",0,15,"SA1",1,"GRP168",1,NA,NA,NA,7,NA,0
"ID687","F","2010-03-15","MY",NA,NA,NA,58,"2013-06-15","12:35:00",9723360,706440,"dry",2013,"grassland",0,40,"AF",3,"GRP168",1,0,"NR",NA,7,NA,0
"ID554","F","2002-09-15","MH",NA,NA,NA,58,"2013-06-15","16:17:00",9723020,706960,"dry",2013,"grassland",0,130,"AF",3,"GRP168",1,NA,"RAF_3",NA,7,NA,0
"ID561","F","2003-02-15","MH",NA,NA,NA,58,"2013-06-15","18:02:00",9725870,706720,"dry",2013,"grassland",0,125,"AF",3,"GRP168",1,NA,"RAF_2",NA,7,NA,0
"ID691","F","2008-09-15","MY",NA,NA,NA,58,"2013-06-15","11:45:00",9724930,702620,"dry",2013,"grassland",0,58,"AF",3,"GRP168",1,NA,"RAF_3",NA,7,NA,0
"ID686","F","2010-03-15","MY",NA,NA,NA,58,"2013-06-15","11:16:00",9725860,707650,"dry",2013,"grassland",0,40,"AF",3,"GRP168",1,0,"NR",NA,7,NA,0
"ID728","F","2004-01-15","N3",NA,NA,NA,58,"2013-06-15","09:56:00",9685250,716760,"dry",2013,"grassland",0,114,"AF",3,"GRP170",1,1,"NR",NA,3,NA,0
"ID723","F","1998-05-15","N3",NA,NA,NA,58,"2013-06-15","14:07:00",9694350,718590,"dry",2013,"grassland",0,182,"AF",3,"GRP170",1,NA,"RAF_4",NA,3,NA,0
"ID732","F","2011-03-15","N3",NA,NA,NA,58,"2013-06-15","14:07:00",9694350,718590,"dry",2013,"grassland",0,28,"AF",3,"GRP170",1,0,"NR",NA,3,NA,0
"ID733","F","2011-08-15","N3",NA,NA,NA,58,"2013-06-15","14:07:00",9694350,718590,"dry",2013,"grassland",0,23,"SA2",2,"GRP170",1,NA,NA,NA,3,NA,0
"ID734","F","2011-08-15","N3",NA,NA,NA,58,"2013-06-15","14:07:00",9694350,718590,"dry",2013,"grassland",0,23,"SA2",2,"GRP170",1,NA,NA,NA,3,NA,0
"ID808","M","2009-03-15","PN",NA,NA,NA,58,"2013-06-15","13:28:00",9694390,718580,"dry",2013,"grassland",0,52,"RM",9,"GRP196",1,NA,NA,NA,3,1,0
"ID519","M","2008-09-15","MH","2013-07-10",NA,NA,58,"2013-06-15","14:57:00",9714110,709680,"dry",2013,"grassland",0,58,"NM",8,"GRP144",0,NA,NA,NA,NA,1,NA
"ID731","M","2006-03-15","N3","2013-09-19",NA,NA,58,"2013-06-15","14:07:00",9694350,718590,"dry",2013,"grassland",0,88,"NM",8,"GRP182",0,NA,NA,NA,NA,1,NA
"ID233","M","2002-05-15","UNK","2013-09-12",NA,NA,58,"2013-06-15","09:00:00",9693710,731840,"dry",2013,"grassland",0,134,"RM",9,"GRP62",0,NA,NA,NA,7,1,0
"ID645","M","2011-07-15","UNK",NA,NA,NA,58,"2013-06-15","11:33:00",9696440,694320,"dry",2013,"woodland",1,24,"NM",8,"GRP161",1,NA,NA,NA,NA,1,NA
"ID647","M","2011-07-15","UNK",NA,NA,NA,58,"2013-06-15","11:33:00",9696440,694320,"dry",2013,"woodland",1,24,"NM",8,"GRP163",1,NA,NA,NA,NA,1,NA
"ID491","M","2009-03-15","NDUTU",NA,NA,NA,58,"2013-06-15","10:56:00",9696560,733000,"dry",2013,"grassland",0,52,"NM",8,"GRP137",1,NA,NA,NA,NA,1,NA
"ID492","M","2009-03-15","NDUTU",NA,NA,NA,58,"2013-06-15","10:56:00",9696560,733000,"dry",2013,"grassland",0,52,"NM",8,"GRP138",1,NA,NA,NA,NA,1,NA
"ID493","M","2009-03-15","NDUTU",NA,NA,NA,58,"2013-06-15","10:56:00",9696560,733000,"dry",2013,"grassland",0,52,"NM",8,"GRP139",1,NA,NA,NA,NA,1,NA
"ID246","M","2007-07-15","UNK",NA,NA,NA,58,"2013-06-15","15:49:00",9713870,708540,"dry",2013,"woodland",1,72,"RM",9,"GRP73",1,NA,NA,NA,2,1,1
"ID798","F","2003-02-15","PN","2014-02-14","D",60,58,"2013-06-15","15:49:00",9713870,708540,"dry",2013,"grassland",0,125,"AF",3,"GRP195",1,NA,"NR",1,2,NA,0
"ID799","F","2003-02-15","PN",NA,NA,NA,58,"2013-06-15","15:49:00",9713870,708540,"dry",2013,"grassland",0,125,"AF",3,"GRP195",1,NA,"NR",1,2,NA,0
"ID406","F","2006-05-15","LL","2013-07-08",NA,NA,58,"2013-06-15","09:45:00",9725792,721905,"dry",2013,"woodland",1,86,"AF",3,"GRP202",0,NA,NA,NA,2,NA,0
"ID875","M","2011-06-15","RF","2013-07-08",NA,NA,58,"2013-06-15","09:45:00",9725792,721905,"dry",2013,"woodland",1,25,"YM1",4,"GRP202",0,NA,NA,NA,2,NA,0
"ID876","M","2011-06-15","RF","2013-07-08",NA,NA,58,"2013-06-15","09:45:00",9725792,721905,"dry",2013,"woodland",1,25,"YM1",4,"GRP202",0,NA,NA,NA,2,NA,0
"ID877","M","2011-08-15","RF","2013-07-08",NA,NA,58,"2013-06-15","09:45:00",9725792,721905,"dry",2013,"woodland",1,23,"SA2",2,"GRP202",0,NA,NA,NA,2,NA,0
"ID405","F","2006-05-15","LL","2014-01-10",NA,NA,58,"2013-06-15","10:45:00",9724818,723748,"dry",2013,"woodland",1,86,"AF",3,"GRP202",1,0,"NR",NA,2,NA,0
"ID1163","M","2006-10-15","TR","2013-07-29",NA,NA,58,"2013-06-15","07:00:00",9726800,721529,"dry",2013,"woodland",1,81,"RM",9,"GRP271",0,NA,NA,NA,2,1,1
"ID906","M","2011-03-15","S#","2013-07-01",NA,NA,58,"2013-06-15","14:57:00",9701140,715160,"dry",2013,"grassland",0,28,"YM1",4,"GRP209",0,NA,NA,NA,7,NA,0
"ID908","M","2011-03-15","S#","2013-07-01",NA,NA,58,"2013-06-15","14:57:00",9701140,715160,"dry",2013,"grassland",0,28,"YM1",4,"GRP209",0,NA,NA,NA,7,NA,0
"ID909","F","2011-07-15","S#","2013-07-01",NA,NA,58,"2013-06-15","14:57:00",9701140,715160,"dry",2013,"grassland",0,24,"SA2",2,"GRP209",0,NA,NA,NA,7,NA,0
"ID910","M","2011-07-15","S#","2013-09-05",NA,NA,58,"2013-06-15","14:57:00",9701140,715160,"dry",2013,"grassland",0,24,"SA2",2,"GRP209",0,NA,NA,NA,7,NA,0
"ID886","F","2004-08-15","S#",NA,NA,NA,58,"2013-06-15","12:08:00",9700030,711400,"dry",2013,"woodland",1,107,"AF",3,"GRP209",1,1,"NR",2,7,NA,0
"ID927","F","2000-06-15","S#",NA,NA,NA,58,"2013-06-15","12:08:00",9700030,711400,"dry",2013,"grassland",0,157,"AF",3,"GRP209",1,0,"NR",NA,7,NA,0
"ID922","F","1997-07-15","S#","2013-07-17",NA,NA,58,"2013-06-15","08:46:00",9769950,710630,"dry",2013,"grassland",0,192,"AF",3,"GRP209",0,NA,NA,NA,7,NA,0
